pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
238512,1528081335.41609,2,2,0,1,2,1649,3,80,3,462,1,3,1528081350.97441,237035,15.558316,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.128549,0.128549,0.0,47160,47160,316,316,316,316,0.203174,0.203174,100,100,0.192823,0.203174,252,252,0,DoS,TCP
422356,1528081359.79871,2,2,0,1,1,28118,4,80,5,770,1,3,1528081389.66561,158727,29.866896,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.133928,0.133928,0.0,84620,84620,627,627,627,627,0.209932,0.209932,100,100,0.167409,0.209932,286,286,0,DoS,TCP
63937,1528081322.58129,2,2,0,1,2,8979,3,80,5,676,2,1,1528081351.3428,62460,28.761511,0.01106,0.019156,0.04424,0.0,0.04424,4,1,616,60,0.139075,0.104306,0.0,47308,47308,331,331,493,493,0.15765,0.15765,73,73,0.173843,0.179442,125,125,0,DoS,TCP
549240,1528081396.44093,2,2,0,1,2,43587,3,80,5,676,2,1,1528081455.42523,23458,59.14436,0.040015,0.069308,0.160061,0.0,0.160061,4,1,616,60,0.067631,0.050861,0.0,42728,42728,286,286,574,574,0.0712669,0.0712669,68,68,0.0845389,0.102479,70,70,0,DoS,TCP
555656,1528081396.93348,2,2,0,1,0,17468,5,80,5,770,1,3,1528081455.13049,29874,58.197006,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.068732,0.068732,0.0,77000,77000,500,500,500,500,0.085936,0.085936,100,100,0.0859151,0.085936,500,500,0,DoS,TCP
386595,1528081358.7756,2,2,0,1,1,13006,4,80,7,890,2,1,1528081386.09926,122965,27.323658,0.047559,0.075565,0.237794,0.0,0.19501,5,2,770,120,0.21959,0.146623,0.046176,85040,85040,634,634,634,634,0.232424,0.232424,100,100,0.256188,0.232424,377,377,0,DoS,TCP
83561,1528081323.10786,1,5,0,1,3,11523,2,80,6,548,2,1,1528081348.13671,82084,25.028854,0.111628,0.05661,0.223256,0.055018,0.168238,4,2,428,120,0.199769,0.119862,0.040224,32332,32332,354,354,610,610,0.239464,0.239464,59,59,0.239723,0.220792,354,354,0,DoS,TCP
521864,1528081382.55476,0,1,0,1,3,26355,2,80,3,274,2,1,1528081382.72146,258237,0.166699,0.166699,0.0,0.166699,0.166699,0.166699,2,1,214,60,11.997672,5.998836,0.0,27400,27400,300,300,300,300,18.9271,18.9271,100,100,17.9965,18.9271,300,300,0,DoS,TCP
910791,1528084951.65798,0,1,1,3,3,36143,2,80,13,780,0,4,1528084978.52082,31357,26.862844,3.593217,1.796643,17.966085,0.0,4.50062,13,0,780,0,0.446714,0.446714,0.0,78000,78000,1300,1300,1300,1300,0.48404,0.48404,100,100,0.48394,0.48404,1300,1300,0,DoS,UDP
228577,1528081333.11737,2,2,0,1,2,61374,3,80,4,522,2,1,1528081350.29607,227100,17.178696,0.066967,0.094705,0.2009,0.0,0.2009,3,1,462,60,0.174635,0.116423,0.0,47196,47196,326,326,332,332,0.193521,0.193521,98,98,0.232847,0.197035,128,128,0,DoS,TCP
756098,1528084924.09173,0,1,1,3,1,35904,4,80,7,420,0,4,1528084948.95635,138821,24.864618,2.693108,1.554876,10.772432,0.0,3.596008,7,0,420,0,0.241307,0.241307,0.0,36540,36540,609,609,739,739,0.281524,0.281524,87,87,0.281525,0.296036,609,609,0,DoS,UDP
232602,1528081334.00415,2,2,0,1,2,63702,3,80,3,462,1,3,1528081350.56133,231125,16.557178,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.120794,0.120794,0.0,46200,46200,300,300,300,300,0.180979,0.180979,100,100,0.18119,0.180979,300,300,0,DoS,TCP
972347,1528084952.24058,0,1,1,3,3,50611,2,80,13,780,0,4,1528084979.09734,92913,26.856762,3.582883,1.791445,17.914417,0.0,4.483452,13,0,780,0,0.446815,0.446815,0.0,73320,73320,1222,1222,1270,1270,0.48405,0.48405,94,94,0.484049,0.474822,1222,1222,0,DoS,UDP
494593,1528081370.06536,0,1,0,1,3,64590,2,80,3,274,2,1,1528081370.24918,230966,0.183826,0.183826,0.0,0.183826,0.183826,0.183826,2,1,214,60,10.879854,5.439927,0.0,27400,27400,300,300,300,300,16.3166,16.3166,100,100,16.3198,16.3166,300,300,0,DoS,TCP
187629,1528081328.31321,2,2,0,1,1,54361,4,80,5,676,2,1,1528081351.48929,186152,23.176081,0.005348,0.009263,0.021391,0.0,0.021391,4,1,616,60,0.172592,0.129444,0.0,68800,68800,520,520,520,520,0.224324,0.224324,100,100,0.21574,0.224324,466,466,0,DoS,TCP
413861,1528081359.52302,2,2,0,1,1,24913,4,80,7,890,2,1,1528081388.96411,150232,29.44108,0.067692,0.118846,0.338461,0.0,0.303868,5,2,770,120,0.203797,0.136024,0.042651,88160,88160,686,686,686,686,0.233207,0.233207,100,100,0.237763,0.233207,562,562,0,DoS,TCP
331237,1528081357.5869,2,2,0,1,2,14712,3,80,4,616,1,3,1528081389.3295,67607,31.742598,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.09451,0.09451,0.0,64720,64720,452,452,452,452,0.142341,0.142341,100,100,0.126014,0.142341,266,266,0,DoS,TCP
53948,1528081322.36445,2,2,0,1,2,6386,3,80,5,676,1,3,1528081351.20091,52471,28.836456,0.00944,0.01635,0.037759,0.0,0.037759,4,1,616,60,0.138713,0.104035,0.0,63760,63760,436,436,436,436,0.151198,0.151198,100,100,0.173392,0.151198,321,321,0,DoS,TCP
750295,1528084923.94542,0,1,1,3,2,25026,3,80,6,360,0,4,1528084948.48791,133018,24.542496,2.107955,2.109554,8.431822,0.0,4.33204,6,0,360,0,0.203728,0.203728,0.0,16920,16920,282,282,865,865,0.244502,0.244502,47,47,0.244474,0.345737,282,282,0,DoS,UDP
952700,1528084952.02573,0,1,1,3,1,25236,4,80,8,480,0,4,1528084977.04675,73266,25.021023,3.572191,0.014623,14.288764,3.558797,3.596888,8,0,480,0,0.279765,0.279765,0.0,20160,20160,336,336,1090,1090,0.319731,0.319731,42,42,0.319731,0.417801,336,336,0,DoS,UDP
245015,1528081338.55253,0,1,0,1,3,55123,2,80,3,274,2,1,1528081338.75284,243538,0.200313,0.200313,0.0,0.200313,0.200313,0.200313,2,1,214,60,9.984374,4.992187,0.0,27400,27400,300,300,300,300,15.4102,15.4102,100,100,14.9766,15.4102,300,300,0,DoS,TCP
612247,1528081401.10136,2,2,0,1,2,63916,3,80,3,462,1,3,1528081437.65373,86466,36.552376,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.054716,0.054716,0.0,47160,47160,316,316,316,316,0.0863885,0.0863885,100,100,0.082074,0.0863885,270,270,0,DoS,TCP
182052,1528081327.92281,2,2,0,1,1,52806,4,80,5,676,2,1,1528081351.33272,180575,23.40991,0.004217,0.007305,0.01687,0.0,0.01687,4,1,616,60,0.170868,0.128151,0.0,67600,67600,500,500,500,500,0.213548,0.213548,100,100,0.213585,0.213548,274,274,0,DoS,TCP
978108,1528084952.30306,0,1,1,3,2,18640,3,80,7,420,0,4,1528084978.31005,98674,26.00699,3.087782,1.782897,12.351128,0.0,4.149209,7,0,420,0,0.230707,0.230707,0.0,42000,42000,700,700,700,700,0.269147,0.269147,100,100,0.269158,0.269147,700,700,0,DoS,UDP
776666,1528084924.70306,0,1,1,3,2,31094,3,80,6,360,0,4,1528084948.79305,159389,24.089994,2.110903,2.112367,8.44361,0.0,4.333032,6,0,360,0,0.207555,0.207555,0.0,36000,36000,600,600,600,600,0.249066,0.249066,100,100,0.249066,0.249066,600,600,0,DoS,UDP
514258,1528081379.01269,0,1,0,1,3,18738,2,80,3,274,2,1,1528081379.19336,250631,0.180678,0.180678,0.0,0.180678,0.180678,0.180678,2,1,214,60,11.069417,5.534708,0.0,27400,27400,300,300,300,300,18.1072,18.1072,100,100,16.6041,18.1072,300,300,0,DoS,TCP
631173,1528084921.83187,0,1,1,3,0,16760,5,80,10,600,0,4,1528084951.15029,13896,29.318415,1.75822,1.244252,10.549322,0.0,2.721641,10,0,600,0,0.306974,0.306974,0.0,60000,60000,1000,1000,1000,1000,0.341093,0.341093,100,100,0.341083,0.341093,1000,1000,0,DoS,UDP
266766,1528081355.78272,2,2,0,1,1,43339,4,80,8,1044,2,1,1528081393.41361,3136,37.63089,0.010876,0.015596,0.065254,0.0,0.037105,6,2,924,120,0.186017,0.133001,0.038159,103620,103620,787,787,787,787,0.209357,0.209357,100,100,0.212591,0.209357,703,703,0,DoS,TCP
143749,1528081325.64855,2,2,0,1,1,42595,4,80,4,616,1,3,1528081350.30841,142272,24.659861,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.121655,0.121655,0.0,67960,67960,506,506,506,506,0.204994,0.204994,100,100,0.162207,0.204994,171,171,0,DoS,TCP
316838,1528081357.24077,2,2,0,1,2,8138,3,80,6,830,2,1,1528081387.85377,53208,30.694704,1.240877,2.10235,4.963507,0.0,4.881796,5,1,770,60,0.162895,0.130663,0.0,79880,79880,548,548,548,548,0.179032,0.179032,100,100,0.195473,0.179032,197,197,0,DoS,TCP
161634,1528081326.64433,2,2,0,1,1,47522,4,80,4,616,1,3,1528081350.77322,160157,24.128881,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.124332,0.124332,0.0,44948,44948,323,323,515,515,0.196854,0.196854,68,68,0.165776,0.203332,318,318,0,DoS,TCP
147604,1528081325.86674,2,2,0,1,0,55036,5,80,4,616,1,3,1528081350.79873,146127,24.931988,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.120327,0.120327,0.0,61600,61600,400,400,400,400,0.160436,0.160436,100,100,0.160436,0.160436,400,400,0,DoS,TCP
842394,1528084927.22366,0,1,1,3,3,134,2,80,11,660,0,4,1528084950.79513,225117,23.571468,4.225426,0.626598,16.901705,3.153335,4.733584,11,0,660,0,0.424242,0.424242,0.0,66000,66000,1100,1100,1100,1100,0.466744,0.466744,100,100,0.466666,0.466744,1100,1100,0,DoS,UDP
269459,1528081355.86175,2,2,0,1,2,57625,3,80,6,830,2,1,1528081385.33117,5829,29.469414,1.160662,1.968133,4.642648,0.0,4.569172,5,1,770,60,0.169667,0.135734,0.0,67660,67660,454,454,524,524,0.179137,0.179137,86,86,0.203601,0.175529,114,114,0,DoS,TCP
910831,1528084951.65892,0,1,1,3,1,11191,4,80,9,540,0,4,1528084980.19839,31397,28.539469,2.863763,1.431887,14.318814,0.0,3.584739,9,0,540,0,0.280314,0.280314,0.0,44160,44160,736,736,970,970,0.31449,0.31449,82,82,0.315353,0.343505,736,736,0,DoS,UDP
860564,1528084928.68191,0,1,1,3,1,63399,4,80,7,420,0,4,1528084951.07004,243287,22.38813,2.869374,1.682483,11.477494,0.0,4.305496,7,0,420,0,0.267999,0.267999,0.0,42000,42000,700,700,700,700,0.312666,0.312666,100,100,0.312666,0.312666,700,700,0,DoS,UDP
912700,1528084951.67182,0,1,1,3,1,12100,4,80,9,540,0,4,1528084980.21535,33266,28.543535,2.8639,1.431955,14.319498,0.0,3.586471,9,0,540,0,0.280274,0.280274,0.0,54000,54000,900,900,900,900,0.315311,0.315311,100,100,0.315308,0.315311,900,900,0,DoS,UDP
923781,1528084951.77258,0,1,1,3,1,17036,4,80,8,480,0,4,1528084976.80471,44347,25.032131,3.577547,0.003243,14.310189,3.57526,3.582781,8,0,480,0,0.279641,0.279641,0.0,48000,48000,800,800,800,800,0.319589,0.319589,100,100,0.319589,0.319589,800,800,0,DoS,UDP
687996,1528084922.61012,0,1,1,3,0,35660,5,80,9,540,0,4,1528084948.98748,70719,26.377363,1.326328,1.327142,7.95797,0.0,2.742953,9,0,540,0,0.30329,0.30329,0.0,46440,46440,774,774,844,844,0.341232,0.341232,86,86,0.341202,0.321809,774,774,0,DoS,UDP
51196,1528081322.30708,2,2,0,1,0,30163,5,80,5,770,1,3,1528081354.41646,49719,32.109386,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.124574,0.124574,0.0,77000,77000,500,500,500,500,0.155729,0.155729,100,100,0.155718,0.155729,500,500,0,DoS,TCP
8309,1528081321.69047,2,2,0,1,0,9349,5,80,5,770,1,3,1528081352.37225,6832,30.681782,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.130371,0.130371,0.0,77000,77000,500,500,500,500,0.162966,0.162966,100,100,0.162963,0.162966,500,500,0,DoS,TCP
25593,1528081321.87424,2,2,0,1,0,20694,5,80,4,616,1,3,1528081353.37773,24116,31.503492,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.095228,0.095228,0.0,40656,40656,264,264,485,485,0.127038,0.127038,66,66,0.12697,0.154233,264,264,0,DoS,TCP
269055,1528081355.84886,2,2,0,1,0,48664,5,80,5,770,1,3,1528081388.0244,5425,32.175545,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.124318,0.124318,0.0,77000,77000,500,500,500,500,0.15538,0.15538,100,100,0.155398,0.15538,500,500,0,DoS,TCP
691520,1528084922.67188,0,1,1,3,0,36496,5,80,9,540,0,4,1528084949.01444,74243,26.34256,1.32345,1.32439,7.940701,0.0,2.744133,9,0,540,0,0.303691,0.303691,0.0,33480,33480,558,558,1014,1014,0.341652,0.341652,62,62,0.341652,0.373751,558,558,0,DoS,UDP
634737,1528084921.88191,0,1,1,3,0,18940,5,80,10,600,0,4,1528084951.17261,17460,29.290709,1.757734,1.243952,10.546407,0.0,2.723333,10,0,600,0,0.307265,0.307265,0.0,60000,60000,1000,1000,1000,1000,0.3414,0.3414,100,100,0.341405,0.3414,1000,1000,0,DoS,UDP
983238,1528084952.36446,0,1,1,3,2,20314,3,80,7,420,0,4,1528084978.3714,103804,26.006941,3.089188,1.783669,12.35675,0.0,4.142494,7,0,420,0,0.230708,0.230708,0.0,21000,21000,350,350,750,750,0.269147,0.269147,50,50,0.269159,0.293994,350,350,0,DoS,UDP
94019,1528081323.43611,1,5,0,1,3,13697,2,80,6,548,2,1,1528081349.06631,92542,25.630199,0.113735,0.05241,0.22747,0.061325,0.166145,4,2,428,120,0.195082,0.117049,0.039271,11508,11508,126,126,521,521,0.234099,0.234099,21,21,0.234099,0.171094,126,126,0,DoS,TCP
959193,1528084952.09603,0,1,1,3,2,12844,3,80,6,360,0,4,1528084972.67242,79759,20.576389,4.120836,0.028285,12.362507,4.088043,4.15707,6,0,360,0,0.242997,0.242997,0.0,4680,4680,78,78,774,774,0.291596,0.291596,13,13,0.291596,0.316611,78,78,0,DoS,UDP
363715,1528081358.27992,2,2,0,1,2,24717,3,80,6,830,2,1,1528081391.653,100085,33.373077,1.193226,2.041348,4.772902,0.0,4.728807,5,1,770,60,0.149821,0.119857,0.0,80840,80840,564,564,564,564,0.168965,0.168965,100,100,0.179786,0.168965,264,264,0,DoS,TCP
336586,1528081357.72378,2,2,0,1,0,2703,5,80,5,770,1,3,1528081392.82358,72956,35.099804,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.113961,0.113961,0.0,77000,77000,500,500,500,500,0.142438,0.142438,100,100,0.142451,0.142438,500,500,0,DoS,TCP
872702,1528084929.96833,0,1,1,3,2,61371,3,80,6,360,0,4,1528084951.18233,255426,21.214001,4.26046,0.173325,12.78138,4.090365,4.498345,6,0,360,0,0.235693,0.235693,0.0,36000,36000,600,600,600,600,0.282879,0.282879,100,100,0.282832,0.282879,600,600,0,DoS,UDP
256696,1528081342.6121,2,2,0,1,2,53098,3,80,3,462,1,3,1528081355.34137,255250,12.729272,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.157118,0.157118,0.0,18942,18942,123,123,300,300,0.235933,0.235933,41,41,0.235677,0.563876,123,123,0,DoS,TCP
725257,1528084923.33453,0,1,1,3,3,25974,2,80,12,720,0,4,1528084951.3475,107980,28.012974,3.719161,1.86523,18.595802,0.0,4.878909,12,0,720,0,0.392675,0.392675,0.0,61200,61200,1020,1020,1110,1110,0.428352,0.428352,85,85,0.428373,0.402926,1020,1020,0,DoS,UDP
280853,1528081356.21864,2,2,0,1,0,52643,5,80,5,770,1,3,1528081388.96798,17223,32.74934,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.12214,0.12214,0.0,77000,77000,500,500,500,500,0.152663,0.152663,100,100,0.152675,0.152663,500,500,0,DoS,TCP
894648,1528084951.54407,0,1,1,3,3,32672,2,80,13,780,0,4,1528084978.39978,15214,26.855709,3.593019,1.796551,17.965097,0.0,4.501051,13,0,780,0,0.446832,0.446832,0.0,70200,70200,1170,1170,1240,1240,0.484028,0.484028,90,90,0.484068,0.465527,1170,1170,0,DoS,UDP
931989,1528084951.83803,0,1,1,3,3,41038,2,80,13,780,0,4,1528084978.69608,52555,26.858049,3.59123,1.795637,17.956152,0.0,4.497562,13,0,780,0,0.446793,0.446793,0.0,61620,61620,1027,1027,1195,1195,0.484026,0.484026,79,79,0.484026,0.451361,1027,1027,0,DoS,UDP
943794,1528084951.93718,0,1,1,3,1,22859,4,80,8,480,0,4,1528084976.96945,64360,25.032263,3.575381,0.008261,14.301523,3.563601,3.587003,8,0,480,0,0.279639,0.279639,0.0,48000,48000,800,800,800,800,0.319632,0.319632,100,100,0.319588,0.319632,800,800,0,DoS,UDP
330818,1528081357.57068,2,2,0,1,1,60551,4,80,7,890,2,1,1528081381.87246,67188,24.301777,0.0068,0.0086,0.034001,0.0,0.020387,5,2,770,120,0.246896,0.164597,0.056014,84920,84920,632,632,632,632,0.259936,0.259936,100,100,0.288045,0.259936,388,388,0,DoS,TCP
664181,1528084922.2687,0,1,1,3,3,5463,2,80,12,720,0,4,1528084950.9503,46904,28.681591,3.31804,1.782736,16.590199,0.0,4.70816,12,0,720,0,0.383521,0.383521,0.0,67680,67680,1128,1128,1182,1182,0.418408,0.418408,94,94,0.418387,0.413963,1128,1128,0,DoS,UDP
994424,1528084952.51018,0,1,1,3,2,23636,3,80,7,420,0,4,1528084978.5195,114990,26.009319,3.086244,1.782094,12.344975,0.0,4.15563,7,0,420,0,0.230687,0.230687,0.0,42000,42000,700,700,700,700,0.269134,0.269134,100,100,0.269134,0.269134,700,700,0,DoS,UDP
70314,1528081322.74097,2,2,0,1,2,10873,3,80,4,616,1,3,1528081351.45027,68837,28.709299,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.104496,0.104496,0.0,33984,33984,228,228,501,501,0.147084,0.147084,54,54,0.139328,0.186132,228,228,0,DoS,TCP
197134,1528081329.00015,2,2,0,1,2,45248,3,80,5,676,2,1,1528081354.43443,195657,25.434275,0.025187,0.043625,0.100748,0.0,0.100748,4,1,616,60,0.157268,0.117951,0.0,62560,62560,416,416,416,416,0.163559,0.163559,100,100,0.196585,0.163559,80,80,0,DoS,TCP
622795,1528084921.71953,0,1,1,3,0,8382,5,80,10,600,0,4,1528084951.08698,5518,29.367458,1.758677,1.244503,10.552064,0.0,2.715259,10,0,600,0,0.306462,0.306462,0.0,60000,60000,1000,1000,1000,1000,0.340505,0.340505,100,100,0.340513,0.340505,1000,1000,0,DoS,UDP
556543,1528081397.00062,1,5,0,1,3,964,2,80,9,822,2,1,1528081446.65979,30761,49.659176,0.142768,0.008026,0.428305,0.132648,0.15228,6,3,642,180,0.161098,0.100686,0.040275,50964,50964,558,558,764,764,0.181296,0.181296,62,62,0.181235,0.146366,558,558,0,DoS,TCP
278601,1528081356.14288,2,2,0,1,0,51914,5,80,5,770,1,3,1528081388.79396,14971,32.651077,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.122507,0.122507,0.0,18480,18480,120,120,543,543,0.153094,0.153094,24,24,0.153134,0.179692,120,120,0,DoS,TCP
656022,1528084922.14593,0,1,1,3,2,3543,3,80,5,300,0,4,1528084947.73114,38745,25.585201,2.709393,1.91667,8.128179,0.0,4.133571,5,0,300,0,0.15634,0.15634,0.0,30000,30000,500,500,500,500,0.195426,0.195426,100,100,0.195425,0.195426,500,500,0,DoS,UDP
161780,1528081326.65537,2,2,0,1,2,35683,3,80,4,616,1,3,1528081353.38699,160303,26.731619,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.112227,0.112227,0.0,24368,24368,168,168,540,540,0.165387,0.165387,38,38,0.149636,0.196744,88,88,0,DoS,TCP
17348,1528081321.78007,2,2,0,1,0,16632,5,80,4,616,1,3,1528081352.88015,15871,31.100082,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.096463,0.096463,0.0,59752,59752,388,388,406,406,0.128601,0.128601,97,97,0.128617,0.130509,388,388,0,DoS,TCP
884885,1528084951.42661,0,1,1,3,3,28861,2,80,13,780,0,4,1528084978.28931,5451,26.862701,3.592295,1.796189,17.961475,0.0,4.500426,13,0,780,0,0.446716,0.446716,0.0,76440,76440,1274,1274,1296,1296,0.484007,0.484007,98,98,0.483942,0.482405,1274,1274,0,DoS,UDP
61630,1528081322.52427,2,2,0,1,0,32768,5,80,5,770,1,3,1528081354.57549,60153,32.051224,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.1248,0.1248,0.0,77000,77000,500,500,500,500,0.15601,0.15601,100,100,0.156,0.15601,500,500,0,DoS,TCP
63647,1528081322.57668,2,2,0,1,0,33306,5,80,5,770,1,3,1528081354.6028,62170,32.026127,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.124898,0.124898,0.0,63140,63140,410,410,517,517,0.156114,0.156114,82,82,0.156123,0.16198,410,410,0,DoS,TCP
718041,1528084923.17625,0,1,1,3,3,23525,2,80,12,720,0,4,1528084951.28773,100764,28.111475,3.72805,1.871597,18.640247,0.0,4.944915,12,0,720,0,0.391299,0.391299,0.0,72000,72000,1200,1200,1200,1200,0.426882,0.426882,100,100,0.426872,0.426882,1200,1200,0,DoS,UDP
290525,1528081356.50595,2,2,0,1,0,55886,5,80,5,770,1,3,1528081389.76971,26895,33.26376,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.120251,0.120251,0.0,77000,77000,500,500,500,500,0.150302,0.150302,100,100,0.150314,0.150302,500,500,0,DoS,TCP
126162,1528081324.75591,2,2,0,1,1,38016,4,80,7,890,2,1,1528081355.25462,124685,30.498707,0.007988,0.0103,0.039938,0.0,0.025065,5,2,770,120,0.19673,0.131153,0.050853,71950,71950,549,549,617,617,0.216877,0.216877,83,83,0.229518,0.205417,469,469,0,DoS,TCP
624772,1528084921.73392,0,1,1,3,0,10359,5,80,10,600,0,4,1528084951.09953,7495,29.365608,1.758355,1.244271,10.550133,0.0,2.71544,10,0,600,0,0.306481,0.306481,0.0,60000,60000,1000,1000,1000,1000,0.340542,0.340542,100,100,0.340534,0.340542,1000,1000,0,DoS,UDP
869475,1528084929.53017,0,1,1,3,2,58863,3,80,6,360,0,4,1528084950.95484,252198,21.424669,4.331867,0.263723,12.995602,4.099993,4.700791,6,0,360,0,0.233376,0.233376,0.0,36000,36000,600,600,600,600,0.280055,0.280055,100,100,0.280051,0.280055,600,600,0,DoS,UDP
203503,1528081329.74467,2,2,0,1,2,47632,3,80,4,616,1,3,1528081354.68073,202026,24.936056,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.120308,0.120308,0.0,62560,62560,416,416,416,416,0.166827,0.166827,100,100,0.16041,0.166827,336,336,0,DoS,TCP
457383,1528081360.695,2,2,0,1,2,48819,3,80,5,770,1,3,1528081384.28073,193754,23.58573,3.026126,2.140258,9.078379,0.0,4.593736,5,0,770,0,0.169594,0.169594,0.0,79580,79580,543,543,543,543,0.230168,0.230168,100,100,0.211993,0.230168,285,285,0,DoS,TCP
536438,1528081395.48873,0,1,0,1,1,51260,4,80,6,736,2,1,1528081451.64204,10656,56.153313,0.026571,0.026672,0.106285,0.0,0.05641,4,2,616,120,0.089042,0.053479,0.051247,71560,71560,566,566,566,566,0.100817,0.100817,100,100,0.10685,0.100817,532,532,0,DoS,TCP
491235,1528081368.59308,0,1,0,1,3,61241,2,80,3,274,2,1,1528081368.75987,227608,0.16679,0.16679,0.0,0.16679,0.16679,0.16679,2,1,214,60,11.991127,5.995564,0.0,27400,27400,300,300,300,300,18.0111,18.0111,100,100,17.9867,18.0111,300,300,0,DoS,TCP
137338,1528081325.30093,2,2,0,1,2,29045,3,80,5,676,1,3,1528081352.76384,135861,27.462914,0.01844,0.031939,0.07376,0.0,0.07376,4,1,616,60,0.145651,0.109238,0.0,62680,62680,418,418,418,418,0.152177,0.152177,100,100,0.182064,0.152177,418,418,0,DoS,TCP
823652,1528084926.33118,0,1,1,3,1,50809,4,80,7,420,0,4,1528084949.96421,206375,23.633036,2.739031,1.583086,10.956125,0.0,3.772017,7,0,420,0,0.253882,0.253882,0.0,26040,26040,434,434,852,852,0.296196,0.296196,62,62,0.296196,0.357813,434,434,0,DoS,UDP
459298,1528081360.76839,2,2,0,1,2,49456,3,80,5,770,1,3,1528081384.34264,195669,23.574249,3.027386,2.14095,9.082159,0.0,4.582341,5,0,770,0,0.169677,0.169677,0.0,79880,79880,548,548,548,548,0.232399,0.232399,100,100,0.212096,0.232399,260,260,0,DoS,TCP
954885,1528084952.04791,0,1,1,3,2,11609,3,80,6,360,0,4,1528084972.6284,75451,20.580496,4.118259,0.028741,12.354776,4.081716,4.151942,6,0,360,0,0.242948,0.242948,0.0,36000,36000,600,600,600,600,0.291538,0.291538,100,100,0.291538,0.291538,600,600,0,DoS,UDP
438470,1528081360.17651,2,2,0,1,2,44031,3,80,5,770,1,3,1528081383.69,174841,23.513487,2.997444,2.121362,8.992332,0.0,4.604631,5,0,770,0,0.170115,0.170115,0.0,43670,43670,297,297,537,537,0.229656,0.229656,55,55,0.212644,0.21657,165,165,0,DoS,TCP
315140,1528081357.18125,2,2,0,1,2,7238,3,80,6,830,2,1,1528081387.63828,51510,30.457031,1.226239,2.10445,4.904956,0.0,4.871175,5,1,770,60,0.164166,0.131333,0.0,81560,81560,576,576,576,576,0.188995,0.188995,100,100,0.196999,0.188995,275,275,0,DoS,TCP
86673,1528081323.20532,2,2,0,1,2,15179,3,80,4,616,1,3,1528081351.72241,85196,28.517092,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.1052,0.1052,0.0,64120,64120,442,442,442,442,0.154995,0.154995,100,100,0.140267,0.154995,362,362,0,DoS,TCP
917582,1528084951.71548,0,1,1,3,0,39952,5,80,12,720,0,4,1528084978.90157,38148,27.186098,2.382435,0.450299,14.294612,1.375937,2.603733,12,0,720,0,0.404619,0.404619,0.0,44640,44640,744,744,1086,1086,0.441402,0.441402,62,62,0.441402,0.39203,744,744,0,DoS,UDP
228072,1528081332.98065,0,1,0,1,3,44523,2,80,3,274,2,1,1528081333.17759,226595,0.196942,0.196942,0.0,0.196942,0.196942,0.196942,2,1,214,60,10.155274,5.077637,0.0,18632,18632,204,204,300,300,15.235,15.235,68,68,15.2329,0.529031,204,204,0,DoS,TCP
896049,1528084951.56177,0,1,1,3,1,3129,4,80,9,540,0,4,1528084980.09666,16615,28.534891,2.866139,1.433086,14.330697,0.0,3.588849,9,0,540,0,0.280359,0.280359,0.0,54000,54000,900,900,900,900,0.315396,0.315396,100,100,0.315403,0.315396,900,900,0,DoS,UDP
545978,1528081396.22793,2,2,0,1,0,14845,5,80,5,770,1,3,1528081454.81766,20196,58.589733,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.068271,0.068271,0.0,26950,26950,175,175,488,488,0.0853392,0.0853392,35,35,0.0853392,0.0855433,175,175,0,DoS,TCP
