ts,uid,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,resp_pkts
1538600321,CQvxQp8rMz72OmJL8,0.00075,39,39,0,0,1,1
1538600358,CO4JHxZkQQySwbch4,5.005174,78,0,1,1,2,0
1538600368,CON8Z9FZMiH4XL325,0.000749,45,45,0,0,1,1
1538600368,CkR3Zd49B29yYrB3ee,0.000501,45,45,0,0,1,1
1538600378,C5g5iL2OPN02FoBF0e,0.000731,45,45,0,0,1,1
1538600368,CeQDOe49sNPyMpXJi4,5.005185,78,0,1,1,2,0
1538600378,CeIgqI12Yd68Rs4IBa,0.000752,45,45,0,0,1,1
1538600388,CIbLa4L0gNnaRM5If,0.000735,45,45,0,0,1,1
1538600378,CtwpXG32Hbwz4cD4bi,5.005167,78,0,1,1,2,0
1538600388,ClDkEr4pDNPAwQQmvi,0.00075,45,45,0,0,1,1
1538600432,C10WR11WyDNuO8b8Og,0.00074,45,45,0,0,1,1
1538600422,CFX8fa4WZZoENh4u7d,5.005148,78,0,1,1,2,0
1538600432,C7p74P2fO2wUwmAOTl,0.0005,45,45,0,0,1,1
1538600432,C1DN3I3LvyuFcU5ir,5.005173,78,0,1,1,2,0
1538600442,CSCfM6497HZkNZwF35,0.000749,45,45,0,0,1,1
1538600442,CavwTV2ghJ6FNVAG8l,0.0005,45,45,0,0,1,1
1538600452,C2BpkSR8cT8z1j3r5,0.000997,45,45,0,0,1,1
1538600442,CTpjPP1XtAWoHvuXZh,5.002914,78,0,1,1,2,0
1538600452,CvIoqF48o9tv1O7Foj,0.001505,45,45,0,0,1,1
1538600496,CBpN9EiQz5vGRlyf,0.018994,45,45,0,0,1,1
1538600486,CslA9G1J8KFa4kz5v3,5.005163,78,0,1,1,2,0
1538600496,CN0Hiq2Je7FS2EdLWl,0.025979,45,45,0,0,1,1
1538600506,CPKVU1436Uc4UEhd3a,0.00623,45,45,0,0,1,1
1538600496,CGEvUu3wxJJzIKBdD8,5.005179,78,0,1,1,2,0
1538600506,CqoEMc2XExEZ1zNvyc,0.0005,45,45,0,0,1,1
1538600516,CnKwiP3GXDqDkHlWih,0.000741,45,45,0,0,1,1
1538600506,C8H60Y3FlJTcszXuN6,5.005167,78,0,1,1,2,0
1538600516,CvQPDr3hf2bp7IbbZ,0.0005,45,45,0,0,1,1
1538600561,Cm0NML3KT3CFSi8jal,0.092948,45,45,0,0,1,1
1538600551,Ces7glEaUXinYMzO2,5.005167,78,0,1,1,2,0
1538600561,CjZsks1IBZkc7FDYQh,0.00075,45,45,0,0,1,1
1538600571,ChJsjF1iCLpXEhO7Qb,0.000497,45,45,0,0,1,1
1538600561,CiCLj62iYuFf8Dhhml,5.005163,78,0,1,1,2,0
1538600571,CtRS5d2N2kUTJbPcka,0.00075,45,45,0,0,1,1
1538600581,C5Q0jV2IUyK8EyeZEi,0.000497,45,45,0,0,1,1
1538600571,C0sOTU1idgDfADcsra,5.005162,78,0,1,1,2,0
1538600581,Cl3e2f1mjS19j27ghf,0.0005,45,45,0,0,1,1
1538600591,C9dH0j1vEYpXSxgxrl,0.000747,45,45,0,0,1,1
1538600581,C3jAMI1bXxXGwOdyIe,5.005416,78,0,1,1,2,0
1538600591,CTossv1h5Jx8h7jha5,0.00075,45,45,0,0,1,1
1538600627,C3RVZJ3GbazFqLQS5c,0.000746,45,45,0,0,1,1
1538600617,CVx7eo4krSHFu1qur2,5.005411,78,0,1,1,2,0
1538600627,Cgb76B1GMxGAYkQiXb,0.00075,45,45,0,0,1,1
1538600637,CTOnOqf0PeVcykE7h,0.011493,45,45,0,0,1,1
1538600627,ClVypf3ojpdkQpxqF7,5.005162,78,0,1,1,2,0
1538600637,COkFr52NX5SvblHBZ4,0.00075,45,45,0,0,1,1
1538600647,C8HaAe3XqMUuip3oT1,0.000743,45,45,0,0,1,1
1538600637,CRqtN93OGdatOkB4q8,5.005165,78,0,1,1,2,0
1538600647,C5THvF1AYMC5E4Y5w2,0.000499,45,45,0,0,1,1
1538600647,Cu8joD3XnfaWqYFHh6,0.034983,39,103,0,0,1,1
1538600647,CXCd491Dtfq0faNAn8,0.000749,39,39,0,0,1,1
1538600688,CyPwB9mCqPKuBGAg2,0.000999,39,39,0,0,1,1
1538600683,CUQ34H1stPX9H9RTac,5.080117,78,103,0,0,2,1
1538600698,CSGbXQ1nPLX4iL87N8,0.014742,45,45,0,0,1,1
1538600688,CMSPDm4T27OAPlaHef,5.00516,78,0,1,1,2,0
1538600698,C4pByWD2Ief3R083b,0.008244,45,45,0,0,1,1
1538600708,C7gawy43O8ovkb7gl5,0.000496,45,45,0,0,1,1
1538600698,CZtsJG1gA69jKcWgsg,5.005164,78,0,1,1,2,0
1538600708,CmIoJT3xiJgSq3d2z5,0.000498,45,45,0,0,1,1
1538600662,ChsQ8Q39D1U0vQAKnf,0.268847,48,48,0,0,1,1
1538600764,CGDvxqu5AWeo2Sak6,0.017238,45,45,0,0,1,1
1538600754,CBY5dSBVeB1S6YOih,5.005162,78,0,1,1,2,0
1538600764,CvTpqrD4w5Z6e00rj,0.009245,45,45,0,0,1,1
1538600764,C2WVX54jqvb9ONZyne,5.056628,78,103,0,0,2,1
1538600828,CFoj7M3iyt4kYxug1j,0.000735,45,45,0,0,1,1
1538600818,CNRwui2RvjveFYf6Rk,5.005157,78,0,1,1,2,0
1538600828,CnbeE01TWiSbLuDMW8,0.000751,45,45,0,0,1,1
1538600887,CyfS2c3l60DOW9Qr2l,0.121433,39,151,0,0,1,1
1538600882,CO1rrI3wRnB9MjOZWk,5.040618,78,103,0,0,2,1
1538600910,CX80ts1S6nppUabSKc,0.017241,45,45,0,0,1,1
1538600900,CrUKfv1tsQbvsyBLZ1,5.005154,78,0,1,1,2,0
1538600910,C3DHfw1oV7UJFPzU3c,0.092452,45,45,0,0,1,1
1538600956,CtigEUnW5F35WxTJb,0.000731,45,45,0,0,1,1
1538600946,CS67jh1XlqAWf8Djlf,5.005163,78,0,1,1,2,0
1538600956,Cr5ecnRUe012qh5Db,0.000499,45,45,0,0,1,1
1538600977,C5XFtU3oNvZt2CC20k,0.14017,45,45,0,0,1,1
1538600967,Cy3rwt4n2kGdSgKbl5,5.005162,78,0,1,1,2,0
1538600977,C6IjlAut3E2VSSJla,0.0005,45,45,0,0,1,1
1538601022,CTrC3i3IWWeu2p1eO8,0.000491,45,45,0,0,1,1
1538601012,C6VA6D1LkZQh02iF33,5.005409,78,0,1,1,2,0
1538601022,CJOlRI1QeZGsJJEgqc,0.000749,45,45,0,0,1,1
1538601032,C290RPTzd7pNpt0bi,0.000743,45,45,0,0,1,1
1538601022,CVGWqQ1LUVIb9qjJla,5.005162,78,0,1,1,2,0
1538601032,C7dEry2ng7bIt0mYmd,0.000749,45,45,0,0,1,1
1538601042,CjZtaNHf3e6wtJTt2,0.07995,45,45,0,0,1,1
1538601032,CCrDXI2Z0LWze0Ynv5,5.005413,78,0,1,1,2,0
1538601042,CydK104fYKIsWnkQ99,0.007747,45,45,0,0,1,1
1538601086,C29Af44qsovU5rq7vd,0.000494,45,45,0,0,1,1
1538601076,CIWKwj0bwTe6cHLLk,5.005155,78,0,1,1,2,0
1538601086,CXaRQp2C0usUVTNpz5,0.000749,45,45,0,0,1,1
1538601096,CoUgIK1oFUfCucqVbi,0.000492,45,45,0,0,1,1
1538601086,CjSdp944uvIRsTeMt7,5.005161,78,0,1,1,2,0
1538601096,CeRfgKxEOuYd1HNN7,0.000499,45,45,0,0,1,1
1538601108,CxQOansks8WnbbJD9,0.000492,45,45,0,0,1,1
1538601098,CMy7KF7rCWTD1Vlzl,5.005149,78,0,1,1,2,0
1538601108,CmoTr7qwCdctuTQl3,0.0005,45,45,0,0,1,1
1538601152,C3osjWoPeMVfd5jrg,0.000744,45,45,0,0,1,1
1538601142,CFCGvp4aEVGId8CkPh,5.005152,78,0,1,1,2,0
1538601152,C8q4N11xpddA5nAYpi,0.000751,45,45,0,0,1,1
1538601162,ChZjPJNKwjw3jNohd,0.000498,45,45,0,0,1,1
1538601152,CbDeYJkU08EzQzGw5,5.005161,78,0,1,1,2,0
1538601162,C9Ybls3R0oPYxTlx95,0.000751,45,45,0,0,1,1
1538601172,Cz4iK41CKsDptWSIAc,0.000493,45,45,0,0,1,1
1538601162,CdL2Yr1gDwDTyIBrR5,5.00516,78,0,1,1,2,0
1538601172,CN53fc42L3UYp1AQD9,0.0005,45,45,0,0,1,1
1538601217,CWD1gMTIRRZOsWamf,0.061207,45,45,0,0,1,1
1538601207,CmcLyx1iOw5wX0DME7,5.005154,78,0,1,1,2,0
1538601217,CZsKhz2JqEDq99k2l5,0.009496,45,45,0,0,1,1
1538601217,C1772P33R6x3pKzS8,5.040136,78,103,0,0,2,1
1538601238,CcoQYp3zASKg5M72Va,0.031476,45,45,0,0,1,1
1538601228,CzHf0o41PXorXOw9P,5.005155,78,0,1,1,2,0
1538601238,CHZHiy3RqLV0AK7Vu4,0.020739,45,45,0,0,1,1
1538601284,C1qlg03KTv67hDEIf2,0.000743,45,45,0,0,1,1
1538601274,Cu5G7T2Jprr7yNSIPa,5.005154,78,0,1,1,2,0
1538601284,CPchKsr5PeqAkEytd,0.00075,45,45,0,0,1,1
1538601304,CwqDdq1HsYuMW45yb2,0.031216,45,45,0,0,1,1
1538601294,C7lDkG1IxO9xomoV9,5.005166,78,0,1,1,2,0
1538601304,C78YZ42Mbc59MvvQyd,0.004249,45,45,0,0,1,1
1538601350,CX2v2c31YL4Epsq0X2,0.000745,45,45,0,0,1,1
1538601340,C4W7P93cJ3QeFIKVsd,5.005135,78,0,1,1,2,0
1538601350,CTYE0r2GjX1uuKsXxd,0.0005,45,45,0,0,1,1
1538601370,CTh6xM1WkX6gYY2Pwi,0.000736,45,45,0,0,1,1
1538601360,CiXLCh1HkwfOCPZCR4,5.005143,78,0,1,1,2,0
1538601370,CbEymaUWYxfHHWTh9,0.0005,45,45,0,0,1,1
1538601416,CDNk0I13zcTh6dhIzk,0.000501,45,45,0,0,1,1
1538601406,Ci9ihwBDRmk5Zc0al,5.00514,78,0,1,1,2,0
1538601416,Crpu6Z1XcP544uQ9t1,0.000749,45,45,0,0,1,1
1538601426,CKAvAz1ahHBlEXdvTa,0.019481,45,45,0,0,1,1
1538601416,CAQFif1K3q0612Rm59,5.005158,78,0,1,1,2,0
1538601426,CnGCr81L98HfwdFvG7,0.001499,45,45,0,0,1,1
1538601426,C8DZZp3vqDDP12ugKf,0.070462,39,103,0,0,1,1
1538601483,C803SL2FE23cVk06J7,0.000744,45,45,0,0,1,1
1538601473,CB1UjR1z8bAUgMQ8J2,5.005402,78,0,1,1,2,0
1538601483,CG8wxL3w2iy6l7NhI,0.000749,45,45,0,0,1,1
1538601493,CoSeQ9fHmz9DIr8h7,0.000742,45,45,0,0,1,1
1538601483,CTcmu3gxutAjaWfh5,5.005158,78,0,1,1,2,0
1538601493,CHtl412TV7VIL6dBAc,0.000749,45,45,0,0,1,1
1538601503,COu1Ow24nLKTlMPb32,0.09519,45,45,0,0,1,1
1538601493,CU6QUc4W8kXSin809g,5.005155,78,0,1,1,2,0
1538601503,Cg1FC818dbvRM6iUTa,0.027225,45,45,0,0,1,1
1538601538,CnVKvD1YH1mLdgCU3c,5.049121,78,103,0,0,2,1
1538601558,C3bpQM308dRIkJU9Ni,0.008994,45,45,0,0,1,1
1538601548,CYCLug12emJjgP8Lbc,5.005147,78,0,1,1,2,0
1538601558,CzTc1r1MLfq6NanBU4,0.000751,45,45,0,0,1,1
1538601568,Chb3K73zYZ3JG2mVb1,0.000492,45,45,0,0,1,1
1538601558,CmhyCzdYVqXUfTtTh,5.005161,78,0,1,1,2,0
1538601568,C8jzyf1LqwQhUZSn4l,0.00075,45,45,0,0,1,1
1538601614,CLfBGZ37UKVIni0M1e,0.000491,45,45,0,0,1,1
1538601604,CwRVE43lSbKcbkQfUj,5.005154,78,0,1,1,2,0
1538601614,CbzMhk3iCYqrPgkfS1,0.000501,45,45,0,0,1,1
1538601624,CCaYWj3hovX6hnGxq,0.00049,45,45,0,0,1,1
1538601614,CpwIyd4zHvyOZROip2,5.005161,78,0,1,1,2,0
1538601624,CPiWNl2EG9en68Hzcg,0.0005,45,45,0,0,1,1
1538601634,CFuLoC2gx17eJm0wYc,0.000491,45,45,0,0,1,1
1538601624,C6GRXI2qHeZtaNlH9k,5.005154,78,0,1,1,2,0
1538601634,Cr93QuG0xA2HZY0ql,0.0005,45,45,0,0,1,1
1538601679,CllvrC4svxWcyzKG87,0.010249,45,45,0,0,1,1
1538601669,CUWQns1W1vPOsR2748,5.005404,78,0,1,1,2,0
1538601679,CVx1FQ2bjQFl3G3FLc,0.046469,45,45,0,0,1,1
1538601679,Cu1ko22C0MBS7qMko5,5.040883,78,103,0,0,2,1
1538601699,CMKiqO2S1nweavPTR8,0.000488,45,45,0,0,1,1
1538601689,CdgVso14l7EesXrDH,5.005152,78,0,1,1,2,0
1538601699,CvpcV62CfOMOLc4T3,0.000496,45,45,0,0,1,1
1538601673,CbNwGC2ODrSJZlx74,0.004992,48,48,0,0,1,1
1538601746,CvL8XX9nqboPLPj7d,0.000743,45,45,0,0,1,1
1538601736,Cb1rU22CQo7roMAfWg,5.005395,78,0,1,1,2,0
1538601746,CtEXXy30VOH3O6mTy7,0.000749,45,45,0,0,1,1
1538601756,C4Xj1Y1pEBNu1gw0e1,0.00074,45,45,0,0,1,1
1538601746,CqOHOC3wnSOnxOp0Qa,5.00516,78,0,1,1,2,0
1538601756,CBiCgx1xPv5aP9Ji56,0.000747,45,45,0,0,1,1
1538601766,ChpjDd2jKRXWaVFbxi,0.000744,45,45,0,0,1,1
1538601756,Cdjzob4dbso636Em,5.005159,78,0,1,1,2,0
1538601766,C9b0rK1mc19U2oq0Kk,0.00075,45,45,0,0,1,1
1538601810,CqjsyreTk3ps3f0uc,0.000732,45,45,0,0,1,1
1538601800,CkmWqg4sXLy0CqAyca,5.00515,78,0,1,1,2,0
1538601810,ChcqcF1bb0FFH7SQhb,0.00075,45,45,0,0,1,1
1538601820,Ce87Vo4JfCjt2DLKB3,0.000482,45,45,0,0,1,1
1538601810,CuaYLr2vcyuR9wPxD2,5.005167,78,0,1,1,2,0
1538601820,Czwmbd29dt59GhS5m,0.0005,45,45,0,0,1,1
1538601830,Cpbt3z10qJ7hjzgOf2,0.000734,45,45,0,0,1,1
1538601820,CImS6x1bSbkJ2M9K,5.005159,78,0,1,1,2,0
1538601830,CATFyr1vHJSWl7XV96,0.000499,45,45,0,0,1,1
1538601875,CcwHZ5yP7O5NOs0J3,0.000739,45,45,0,0,1,1
1538601865,CJwR6ALsXy8U1Whwe,5.005134,78,0,1,1,2,0
1538601875,CJxXMv3AMSPTRv9u45,0.000749,45,45,0,0,1,1
1538601875,CinKouzEwvYMIwIs8,0.104193,39,103,0,0,1,1
1538601895,Cfmbaj11uqswoRLdN1,0.023486,45,45,0,0,1,1
1538601885,C3yQls1x6Y1E5mPmWb,5.005143,78,0,1,1,2,0
1538601895,Cxdikb2lWhEDemZzPj,0.001242,45,45,0,0,1,1
1538601940,CbceBx4Yyc7SkUcxH,0.010997,45,45,0,0,1,1
1538601930,CGrNHLcrhpiF2nLe2,5.005153,78,0,1,1,2,0
1538601940,CaWlhR3RzCdpIQe5V4,0.103442,45,45,0,0,1,1
1538601952,CxJRQz3GCagJIyk0z4,0.022232,45,45,0,0,1,1
1538601942,CyKg3ZBoKgYS3lK7a,5.005142,78,0,1,1,2,0
1538601952,CHSIOU17KM62RcBWZ9,0.088956,45,45,0,0,1,1
1538601952,CS4efSLVmWZaBfZJ7,5.037636,78,103,0,0,2,1
1538602006,C2wSb9rzWgW42ZIMe,0.000741,45,45,0,0,1,1
1538601996,CmkDmP1CNM4aBq2Tg,5.005404,78,0,1,1,2,0
1538602006,CfoF2328aKHeYAvbt,0.0005,45,45,0,0,1,1
1538602009,CFDYis2MTh7eE9dU6,5.045127,78,103,0,0,2,1
1538602070,CuMBzMuxu3vybrOke,0.000746,45,45,0,0,1,1
1538602060,CZGQUw31SZHW57FHa1,5.00515,78,0,1,1,2,0
1538602070,CNCMz437CL4OMII1sf,0.0005,45,45,0,0,1,1
1538602135,C6bTD14acmYkQUzxu9,0.000493,45,45,0,0,1,1
1538602125,CrLtyq4FZXluFgrkfi,5.005147,78,0,1,1,2,0
1538602135,CoXK0r1Pxap3HTyO04,0.0005,45,45,0,0,1,1
1538602137,CdOrXZ2qBebRbfkCR6,5.005146,78,0,1,1,2,0
1538602147,C3BZx046YgRz9W4dQh,0.000493,45,45,0,0,1,1
1538602147,CBh8NH1e9KkQWVyLP,0.000749,45,45,0,0,1,1
1538602200,CIBV9u1oq2QKd6AOZj,0.035226,45,45,0,0,1,1
1538602190,CXkVfG1kfN2j1pJ7ee,5.005148,78,0,1,1,2,0
1538602200,CPLYDiu5lDeWyKNlj,0.03398,45,45,0,0,1,1
1538602211,CFD3EQ20stMu57D556,0.000492,45,45,0,0,1,1
1538602201,CWWbMuDmEWEwskRZi,5.00515,78,0,1,1,2,0
1538602211,CgZksL2ZUrLe8eACh3,0.000749,45,45,0,0,1,1
1538602224,CKjFrz4M1fJ5vJDsLh,0.153656,45,45,0,0,1,1
1538602214,CS1FqypxEtaljm9Pk,5.005398,78,0,1,1,2,0
1538602224,CutlGh2iqPlK7tP7F9,0.055971,45,45,0,0,1,1
1538602257,CcNWOaacD6omDTWD2,0.248097,39,103,0,0,1,1
1538602276,Cl1PaoeTHg70LlEJ2,0.000489,45,45,0,0,1,1
1538602266,Cuo8J94f07T6ewAZ2d,5.00515,78,0,1,1,2,0
1538602276,CnDBn03jTVwK11mQCd,0.0005,45,45,0,0,1,1
1538602286,CFXtpB2huxmtW5fea9,0.000736,45,45,0,0,1,1
1538602276,CgKQ9F1F9eAiW2G5Ml,5.005158,78,0,1,1,2,0
1538602286,CZBrL2TRZChx1u5wa,0.00075,45,45,0,0,1,1
1538602296,C4IhvL1GjY6wh5Dasa,0.000479,45,45,0,0,1,1
1538602286,CYZPvl20uuhjj1dMe7,5.005164,78,0,1,1,2,0
1538602296,CeaBCHP68iRNMUtZb,0.0005,45,45,0,0,1,1
1538602331,Cqu3g24go0qKiTMbpa,5.0706,78,103,0,0,2,1
1538602341,CckVMm4TuXawpYAIr1,5.005387,78,0,1,1,2,0
1538602351,ClVBoc212XIfqSARh5,0.000742,45,45,0,0,1,1
1538602351,C3Y4CG3BXfrqVLonA9,0.000749,45,45,0,0,1,1
1538602361,Cozr5x4ZE5BVb8xhpd,0.000496,45,45,0,0,1,1
1538602351,CCSwQv3gRCjvepg9l5,5.005146,78,0,1,1,2,0
1538602361,CM4lOJ2ps0W7r3ghv4,0.0005,45,45,0,0,1,1
1538602412,Ct06zL36SrU66iAMsi,0.003996,45,45,0,0,1,1
1538602402,C1ayP82RpfHRFKfFQ1,5.005148,78,0,1,1,2,0
1538602412,CewP1TFFnjdqy2nYj,0.000749,45,45,0,0,1,1
1538602422,CfakN02gjWqKjWpUm1,0.003248,45,45,0,0,1,1
1538602412,CTzKl120F6Imtu7vwf,5.005163,78,0,1,1,2,0
1538602422,CRoS9a2MCZNtABMbvb,0.171649,45,45,0,0,1,1
1538602476,Cfkh4hg1guUws7675,0.000742,45,45,0,0,1,1
1538602466,CHUbrD2Z2wybtcs1Lc,5.005399,78,0,1,1,2,0
1538602476,CVd9Ri17JTd5qX3Pak,0.0005,45,45,0,0,1,1
1538602489,C15JaE4wjgGOHPKC78,0.030475,45,45,0,0,1,1
1538602479,CzpK6Y2kriR1KCs7Z5,5.005148,78,0,1,1,2,0
1538602489,Cg1R59blSgMqyAdWk,0.002249,45,45,0,0,1,1
1538602530,ChHhIG3WWw84rwPUEa,0.001498,45,45,0,0,1,1
1538602520,CHgQXW3hWjXHfPg7fi,5.005149,78,0,1,1,2,0
1538602530,CkIpKwvycK7odLB8,0.059212,45,45,0,0,1,1
1538602541,CSUPc34O88ONVKxksc,0.000492,45,45,0,0,1,1
1538602531,CV82Ir2qU9djSV3CR9,5.005155,78,0,1,1,2,0
1538602541,C8Yffq4a22UOJzQzDi,0.0005,45,45,0,0,1,1
1538602551,CJN3Oy1qO74c9nYoXb,0.016735,45,45,0,0,1,1
1538602541,Cuuump4Zv7iI9JTxma,5.005156,78,0,1,1,2,0
1538602551,CQfsu1pv0hPPMLAQj,0.000749,45,45,0,0,1,1
1538602561,CFGGh71KbtbPLUIfTd,0.01424,45,45,0,0,1,1
1538602551,CpFAOm1yEkuGD7HQe6,5.005411,78,0,1,1,2,0
1538602561,C58e5u2YMXaF0mDPnc,0.003998,45,45,0,0,1,1
1538602586,CAm1vXWTAg9RVMtRi,0.087194,39,103,0,0,1,1
1538602605,Ctzou42TY7SMeVPEDe,0.002239,45,45,0,0,1,1
1538602595,CvMAi51OjPu6RaHlmg,5.005152,78,0,1,1,2,0
1538602605,C772I44tlhu4xTmdrh,0.00075,45,45,0,0,1,1
1538602615,CsasEq1t4J6lq0Fft8,0.000741,45,45,0,0,1,1
1538602605,C7JuX14Vn7RhrB6QV9,5.005155,78,0,1,1,2,0
1538602615,CkM0ur3Nbj6929svwc,0.000749,45,45,0,0,1,1
1538602615,Cpxhz42EoWXlfswgL6,5.053872,78,103,0,0,2,1
1538602660,CtsdgQTL95xhsRuDg,0.077199,39,103,0,0,1,1
1538602675,C7Unxu403DBYbRK6Xe,0.041976,45,45,0,0,1,1
1538602665,CCUxy8Nq2wZjGKR34,5.00515,78,0,1,1,2,0
1538602675,CscXVw79I1ANAWWFd,0.002999,45,45,0,0,1,1
1538602741,ClYz5E4W9KqlvHH8mf,0.000489,45,45,0,0,1,1
1538602731,CEDNW21z1KasFYEZO3,5.005153,78,0,1,1,2,0
1538602741,Cl5wYv2veljcvlwyBc,0.00075,45,45,0,0,1,1
1538602806,C9y5x54Zg7bYNtaqrj,0.000487,45,45,0,0,1,1
1538602796,CgbpG1yJ7vB6VACJe,5.00515,78,0,1,1,2,0
1538602806,CNRNtu1Ra3wTQCQN0h,0.000497,45,45,0,0,1,1
1538602816,CENKpCUr1RSsxIxy8,0.000489,45,45,0,0,1,1
1538602806,CDkuiJSitZO2zzach,5.005149,78,0,1,1,2,0
1538602816,C7MxWX1vy8WB4xJh81,0.000748,45,45,0,0,1,1
1538602859,C4HoxS2NLvHDFxWdz1,0.003496,45,45,0,0,1,1
1538602849,C58oG03zqs18KIYZH4,5.005146,78,0,1,1,2,0
1538602859,CIzvXfCyEKFXPDl1,0.00075,45,45,0,0,1,1
1538602872,CrCd1u2HE9kazBVpC4,0.000489,45,45,0,0,1,1
1538602862,CD38EY1M2RTwMAyyr5,5.005381,78,0,1,1,2,0
1538602872,C5JYFZWhv5yQGRB8c,0.00075,45,45,0,0,1,1
1538602882,CC40ohWVfqYNZiGt4,0.049227,45,45,0,0,1,1
1538602872,ClN9Jx3WQpHiwQTK21,5.005161,78,0,1,1,2,0
1538602882,CLKn3R1S2y3ePl2v5a,0.001499,45,45,0,0,1,1
1538602915,CkO3uq1fur4pQZAd8f,0.039223,39,103,0,0,1,1
1538602935,CA6cFS3120y4SscS1h,0.000749,45,45,0,0,1,1
1538602925,CNqFnenxz879jEO45,5.005408,78,0,1,1,2,0
1538602935,CBdaJF49OENShxGXA5,0.000749,45,45,0,0,1,1
1538602945,C4KRYy1BFX5cZPTpTb,0.000742,45,45,0,0,1,1
1538602935,CGj5SKTHsc8lv4RO,5.005158,78,0,1,1,2,0
1538602945,C8mPLn2Wq9uD46mRi9,0.000499,45,45,0,0,1,1
1538602955,CWuWbN2f8XZ4Aj6ici,0.007244,45,45,0,0,1,1
1538602945,CgMIJm3sIWc5J7t3Cc,5.005153,78,0,1,1,2,0
1538602955,CrPkNC459sd1hIeTx9,0.007746,45,45,0,0,1,1
1538602999,Cu4PQD2WqEAKiTpJ2,0.000992,45,45,0,0,1,1
1538602989,CzCqjo1urSJcJ3uzX3,5.005402,78,0,1,1,2,0
1538602999,CkkzmV1qxBtsVfUvh7,0.00075,45,45,0,0,1,1
1538603009,CrbTA44npi40vy8uu1,0.056964,45,45,0,0,1,1
1538602999,CoPzJE4YmdYgW3Jm87,5.005161,78,0,1,1,2,0
1538603009,C5tt6QdTTEezme3Va,0.044476,45,45,0,0,1,1
1538603019,CvPtQTdo9iIH2Kc0c,0.000747,45,45,0,0,1,1
1538603009,CADhqz1KyUIkZ7yOGa,5.005155,78,0,1,1,2,0
1538603019,CUlfhw23JiIuIgY2u5,0.000499,45,45,0,0,1,1
1538603063,C1r9duW3XlOSnIjZ9,0.07121,45,45,0,0,1,1
1538603053,C4CcpO1H8aXL5QdN31,5.00515,78,0,1,1,2,0
1538603063,CMPNUd4C9UzH4VW1tc,0.000749,45,45,0,0,1,1
1538603063,CXAJHzjQcAzJ8DAH2,5.041381,78,103,0,0,2,1
1538603083,C22Dzl3epGQJtyv7De,0.020737,45,45,0,0,1,1
1538603073,CIHm9j0K1QX78WB1f,5.00515,78,0,1,1,2,0
1538603083,CJVIT61mAXt8Ks0Lsg,0.004498,45,45,0,0,1,1
1538603114,C0VcGcqtghWn5eMk5,5.121827,78,103,0,0,2,1
1538603124,C7zs641BQqtflS1Ej4,5.005145,78,0,1,1,2,0
1538603134,C1Ug0V4Qp46mvTxwj,0.000742,45,45,0,0,1,1
1538603134,Cwa0Zn48gsoW2TEp93,0.0005,45,45,0,0,1,1
1538603144,C1Mkv61YPvZC6Lv4qi,0.000491,45,45,0,0,1,1
1538603134,CQk5X64pLPR8JgIjo1,5.004909,78,0,1,1,2,0
1538603144,CmimVZ1203TFykCc3i,0.000499,45,45,0,0,1,1
1538603192,C4Z4r92G3zpJ4fXYgh,0.000737,45,45,0,0,1,1
1538603182,CIyKd11faAzc7KjDie,5.005401,78,0,1,1,2,0
1538603192,CbiGvcoWQDOcY51Ga,0.000749,45,45,0,0,1,1
1538603207,CXh9PQ25cAS0CMUde6,0.000732,45,45,0,0,1,1
1538603197,CjFOix8Q5gDuhF9hl,5.005144,78,0,1,1,2,0
1538603207,CL4zah1GQpa8scAmna,0.00075,45,45,0,0,1,1
1538603124,CTUbwe1l4UV9km6e7l,66.99335,384,384,0,0,8,8
1538603257,Cc8sen4whWHdiXdOQd,0.000488,45,45,0,0,1,1
1538603247,CjVbIf4nhnpJDQZ9al,5.00515,78,0,1,1,2,0
1538603257,Cps8K847eoJFwCEro4,0.000499,45,45,0,0,1,1
1538603260,C5TVFz3qcE1ZsWUAC1,0.000498,39,103,0,0,1,1
1538603275,CKneHu4h3AaQlK86Rj,0.00073,45,45,0,0,1,1
1538603265,CzwUarqjoA6m651Qj,5.004884,78,0,1,1,2,0
1538603275,CHA0pD49S32h1rY0Sc,0.000749,45,45,0,0,1,1
1538603260,Cxg4Iq1osX5j3FWE21,0.004497,48,48,0,0,1,1
1538603323,CE4AUe4cHZLtIa4nej,0.000745,45,45,0,0,1,1
1538603313,Cctm7L1mXteVBlLYG1,5.005149,78,0,1,1,2,0
1538603323,CwE98l49vIEXlGlcIc,0.00075,45,45,0,0,1,1
1538603334,CAHNaqpkEU7DHgia7,0.074452,45,45,0,0,1,1
1538603324,CJRHOF2QydteEAxCY8,5.005165,78,0,1,1,2,0
1538603334,CHxbuR3n3M0LwXOF24,0.011993,45,45,0,0,1,1
1538603334,CgaxD4Wt5KnCUzdHe,5.16781,78,103,0,0,2,1
1538603265,CtlT434RHztHqH2Lci,67.001096,384,384,0,0,8,8
1538603388,CHeFfT2rCjYF0Jmpb2,0.000741,45,45,0,0,1,1
1538603378,CVKolPtUDvU9np5f2,5.005157,78,0,1,1,2,0
1538603388,Cj8e2ZQDmrO7gf782,0.000749,45,45,0,0,1,1
1538603399,CCLjk82ilo5Pmuyyge,0.061469,45,45,0,0,1,1
1538603389,C4Am0m14rNCKC46QJ1,5.005152,78,0,1,1,2,0
